E02000065,50.7568828843,59.4932061131
E02000066,11.2695005978,8.557218919
E02000067,41.3971249121,45.7852962393
E02000068,80.4794606703,64.4723067792
E02000069,21.6083539697,20.3890679599
E02000070,8.7713737678,13.2917953828
E02000071,25.6405934394,26.7483341866
E02000072,56.2609860124,47.4960418812
E02000073,21.4763944859,22.4246324431
E02000074,23.1758764318,17.0928544492
E02000075,34.8964694913,25.1137935901
E02000077,18.0298824086,21.3670945816
E02000078,27.0285094598,23.2099372251
E02000079,109.3716232135,96.0543786641
E02000080,67.744495163,56.9319721091
E02000081,26.6775005973,24.4596384199
E02000082,23.058742086,22.6820709885
E02000083,117.5744243582,102.6957207163
E02000084,32.2465602586,33.9183739091
E02000085,43.4802337152,40.4065128359
E02000086,24.0673407961,25.4548604259
E02000087,100.5515094087,81.3415777345
E02000088,20.9787694839,22.1159358778
E02000089,20.2047422548,16.8541346881
E02000090,138.1198463192,111.2864995568
E02000091,55.5127359213,60.6092222199
E02000092,68.5740766622,74.8608867142
E02000093,43.5925987707,32.2633308005
E02000094,41.1139251549,39.7513315114
E02000095,38.0882112842,42.720974897
E02000096,31.5777015107,30.4486859341
E02000097,42.1433620685,43.5496336159
E02000098,29.3927628625,21.2940241553
E02000099,98.3234581813,98.6937227167
E02000100,42.7724242726,32.8891260243
E02000101,22.6352741479,23.8209183041
E02000102,27.378215459,26.052004304
E02000103,146.640193289,147.996124752
E02000104,29.5058291975,22.8728675903
E02000105,51.1294711832,37.0129844375
E02000106,73.4205580122,75.4288706137
E02000107,61.8216052004,75.0565647819
E02000108,15.5591779105,10.6710259077
E02000109,169.3107989065,167.3607219425
E02000110,36.4324650584,32.1523411688
E02000111,50.6419126248,53.7459062702
E02000112,62.2772453186,57.4067969
E02000113,33.5725688553,28.5755283788
E02000114,50.1668360604,43.6557387879
E02000115,33.9342035674,30.3859434551
E02000116,81.2159603598,55.278680703
E02000117,30.4250635241,29.429603467
E02000118,77.0183697,77.1471265145
E02000119,157.8481397018,140.8855338366
E02000120,72.9475263118,69.3901993831
E02000121,95.9311008573,111.094850416
E02000122,48.6016420617,33.3464333805
E02000123,82.8771022664,70.2439833404
E02000124,141.1398202356,121.8505676825
E02000125,45.8980041568,35.230235261
E02000126,47.812797783,51.4207380319
E02000127,23.9831161746,23.0842190933
E02000128,65.8924743788,61.5682986253
E02000130,96.8893108576,90.7788574507
E02000131,53.1690025254,66.3903455287
E02000132,130.7939149071,141.7976264905
E02000133,39.4123168127,49.3668872449
E02000134,173.6625356645,146.2813790223
E02000135,55.7751953405,58.6602197773
E02000136,49.4009424925,53.4330748009
E02000137,31.543706168,29.9646794344
E02000138,51.0960933657,44.4505146161
E02000139,72.0379202978,69.3329965259
E02000140,49.7554582484,43.1185357472
E02000141,35.2469544248,35.1501795845
E02000142,82.7239272347,82.9169812177
E02000144,150.0824203973,151.4034732832
E02000145,39.6013367638,30.8072565607
E02000146,81.5584747012,76.6283481828
E02000147,25.3329836852,25.8088516383
E02000148,66.6507163329,58.3693958512
E02000149,75.7715640826,63.9197864073
E02000150,42.5704632519,46.7052661508
E02000151,14.0231106646,17.4498803734
E02000152,44.032296194,28.5891282664
E02000153,21.6527580176,19.4897763257
E02000154,141.5081795908,114.4807940137
E02000155,23.3193493934,21.1465786084
E02000156,93.5602170778,90.3631148932
E02000157,42.1086355916,29.1322354776
E02000158,28.2493721485,25.4107573469
E02000159,77.8854509771,72.3416238587
E02000160,72.3486783683,71.6220973648
E02000161,26.4150647048,21.0020173412
E02000162,74.1227670771,56.0312831625
E02000163,77.3776097329,57.658904505
E02000165,50.806423635,42.8152640452
E02000166,120.4186398063,111.6005706973
E02000167,138.2248208515,124.6282006786
E02000168,179.6923144929,177.5883947342
E02000169,46.8763192857,48.5212160494
E02000170,84.8012696772,70.6555471339
E02000171,60.3202880896,49.4804061699
E02000172,91.5654453381,106.5406670703
E02000173,150.1230688029,135.4386788814
E02000174,89.5178066586,84.5665033184
E02000175,111.365527518,122.2136369072
E02000176,48.6428252926,46.8535719295
E02000177,77.0109276922,88.7006575509
E02000178,77.8145659138,70.6439042702
E02000179,66.3624692032,57.3697182341
E02000180,75.4942662059,61.847207043
E02000181,31.4849888062,25.229780044
E02000182,230.2119348572,154.6476827545
E02000183,227.8753198252,216.7747783283
E02000184,154.8171453493,150.1616141834
E02000185,110.1533494588,98.3688847922
E02000186,432.8172208365,378.111459296
E02000187,173.1914686773,153.7582014685
E02000188,109.4875709421,105.4198629493
E02000189,207.9170382429,215.1210603261
E02000190,259.0616006888,240.1370632554
E02000191,846.4868572679,856.979765755
E02000192,808.1794087769,830.0100551435
E02000193,1715.3670647315,1640.8772472034
E02000194,103.5321204966,113.2337734984
E02000195,37.6236745224,34.6619403524
E02000196,34.1531345989,36.7672982117
E02000197,54.0294030796,43.2598683936
E02000198,43.9836122062,35.4545253162
E02000199,32.1761834063,23.6797515805
E02000200,62.0907739817,53.6268885468
E02000201,46.9621535176,42.5392789773
E02000202,14.5395261755,18.8322173258
E02000203,40.6175405506,39.1153196907
E02000204,34.7517189741,32.2330761597
E02000206,62.7045906068,57.1329834875
E02000207,39.2051444526,32.0178266818
E02000208,34.625056444,25.0687628182
E02000209,75.5203265276,68.6172023077
E02000210,33.6693483574,37.8886536019
E02000211,28.9505043044,29.4616209248
E02000212,83.2027119333,84.0234600039
E02000213,100.548053857,96.1126336705
E02000214,39.1292378058,36.6820761482
E02000215,114.9213125705,108.212097516
E02000216,23.7987493939,17.9351429844
E02000217,111.0463791402,99.3974531747
E02000218,16.3036171898,13.4178809485
E02000219,56.6242166238,58.9136267468
E02000220,369.9155798521,382.2274961562
E02000221,108.1836987914,113.3499557684
E02000222,72.6380540989,52.7828664379
E02000223,1.6072093238,4.490810116
E02000224,108.9134229959,94.5042497563
E02000225,12.0318042201,12.2511601455
E02000226,43.3746972296,38.5706016636
E02000227,40.4077722128,34.0835623946
E02000228,38.900454407,37.5269137492
E02000229,13.7119541723,12.645365315
E02000230,97.5797976746,88.0190684574
E02000231,42.6313511656,35.8020477153
E02000232,30.3008995604,29.3993941701
E02000233,30.5434114473,21.2346492411
E02000234,107.0106961137,87.6086937464
E02000235,39.6575706495,26.0310392148
E02000236,36.8312438111,36.1242684977
E02000237,31.6756738466,23.0744513157
E02000238,18.5195350207,18.4267919335
E02000239,24.8154239714,21.4110675889
E02000240,16.8654173598,13.3751379586
E02000241,43.9342437536,43.9630206367
E02000242,46.6495404587,52.2373023794
E02000243,92.0887374334,81.2871461483
E02000244,123.4146489396,107.3801953645
E02000245,27.5256162992,28.0313735483
E02000246,17.7772260424,15.9700596141
E02000247,24.9565463206,24.2513659927
E02000248,100.7244340503,98.3481777083
E02000249,28.8771457614,29.6546281446
E02000250,44.8914961014,39.4164457007
E02000251,22.4883628288,20.6861470889
E02000252,449.4736643234,447.14170132
E02000253,17.9930197738,19.3264320934
E02000254,11.0875304053,12.6406660205
E02000255,59.6822895854,65.3035315758
E02000256,94.5198808999,79.2298945455
E02000257,202.057102189,195.3013054688
E02000258,21.2038307441,19.9240520942
E02000259,25.7060615107,30.9927270588
E02000260,57.7575290986,61.4152095238
E02000261,65.0064074043,67.726085677
E02000262,85.3387374236,90.8660603656
E02000263,40.4287849242,28.4471084413
E02000264,59.9186147744,57.350691088
E02000265,102.5551643873,100.9063845868
E02000266,44.3006040516,40.1233789954
E02000267,66.8793652736,61.7388389174
E02000268,109.0002047452,111.622681686
E02000269,111.0795650615,104.3667111999
E02000270,83.1587492301,83.3532241028
E02000271,122.5440574893,114.6073667769
E02000272,69.5164973801,70.3542116278
E02000274,63.4661730199,53.6679386723
E02000275,30.5683453939,24.9385352732
E02000276,46.1066051094,42.9708996898
E02000277,15.0330652204,17.2221975104
E02000278,16.5254397252,10.3100652931
E02000279,82.1104797049,64.9538509174
E02000280,95.9814752314,94.5966115808
E02000281,47.7356534105,45.5789583878
E02000282,28.5482687481,29.5971131402
E02000283,10.2003932496,16.765780564
E02000284,70.1892104342,76.1585448554
E02000285,31.9859049425,23.9588975563
E02000286,46.0853594991,40.9526790956
E02000287,61.0563478097,63.1692242054
E02000288,89.8140830278,69.2341117718
E02000289,20.5174455712,19.1163285613
E02000290,80.8889963389,62.9422186649
E02000291,115.8055826879,94.4178802551
E02000292,42.4492322501,44.3527304349
E02000293,35.4482769826,33.1460058997
E02000294,32.5432732768,25.6706016895
E02000295,31.3265427555,25.6906677432
E02000296,126.7128618574,113.072576091
E02000297,44.6908464114,41.4042357812
E02000298,94.3156609773,83.1335194177
E02000299,30.0978356655,22.7169119864
E02000300,14.0021409868,14.0999553986
E02000301,24.1694171046,24.5984891478
E02000302,27.0242077444,30.0148133887
E02000303,30.2472236686,30.7738206685
E02000304,40.9946265177,39.3244306604
E02000305,184.9941296125,164.8216758033
E02000306,66.5974584077,56.4227559975
E02000307,31.9894427282,27.3947365329
E02000308,48.0622609197,47.0052082774
E02000309,72.1366080573,66.6166677606
E02000311,32.2247881306,31.7387693797
E02000312,65.7499282333,57.1463920603
E02000313,5.0028806548,3.9008315023
E02000314,43.0513104419,34.5940611498
E02000315,16.1308684585,16.8366610523
E02000316,178.3244160672,177.5506274523
E02000317,6.0017152713,6.346559042
E02000318,33.5360773792,33.6454613876
E02000319,22.6726226489,28.3486149214
E02000320,13.4067688574,11.6922929874
E02000321,12.921497232,12.2056595955
E02000323,42.5697370569,40.4227808832
E02000324,30.0198367723,27.9022490986
E02000326,18.7959190742,17.0573624896
E02000327,5.9901352708,8.5713877333
E02000328,40.381732363,34.7763775733
E02000329,8.8939177535,9.3233769111
E02000331,28.3938141205,18.5844778042
E02000332,29.2825558222,23.1658351242
E02000333,50.7910053198,40.9024123988
E02000334,14.1153581134,14.5027277924
E02000335,19.8258711012,17.7610976003
E02000337,35.7548038607,25.7686084437
E02000339,66.7755882765,57.6073330045
E02000340,78.2723361822,68.115253857
E02000341,18.3144178769,20.437404949
E02000342,26.0191811182,24.5454524401
E02000343,30.7520346496,21.4241789729
E02000344,35.404734006,29.6353142373
E02000345,28.5160323029,28.3894726133
E02000346,13.4941907538,16.6813945224
E02000347,29.6330435774,26.8133026483
E02000348,16.6820082067,14.0117932441
E02000350,46.9968028394,54.6419980514
E02000351,40.8363779264,36.1608790004
E02000352,29.7106718561,30.8604330723
E02000353,105.7348170849,115.7871275459
E02000354,35.2882508809,33.6357262231
E02000355,42.2090362749,43.2656875271
E02000356,25.2020837368,26.2272265142
E02000357,12.2237491746,6.8434951469
E02000358,63.0113214914,65.9146436978
E02000359,23.7208663027,22.1851996025
E02000360,49.7310914226,50.3341918782
E02000361,85.0822808182,88.5427953225
E02000362,56.6351406583,47.6114097835
E02000363,29.3759986185,35.0473497017
E02000364,60.7863454705,56.5994308959
E02000365,199.4063125013,204.0696575387
E02000366,36.3675329116,41.7173207434
E02000367,177.8413694039,179.5372270331
E02000368,35.9539573123,48.8249581588
E02000369,114.6331372089,125.4727833837
E02000370,120.2310431898,140.5017860588
E02000371,1228.7512041095,1235.5401088823
E02000372,146.8939200879,141.9082645809
E02000373,11.8918862482,10.6204665457
E02000374,20.1124893188,21.9323619965
E02000375,85.919147048,74.6535194925
E02000376,94.867283138,105.9637722956
E02000377,48.0800113947,45.6102717599
E02000378,68.0218971209,69.2360431324
E02000379,49.3230792007,48.1685362756
E02000380,71.5299064709,76.3819318266
E02000381,103.4745468789,96.1170628393
E02000382,171.7187473788,145.2367087419
E02000383,148.8158575466,140.7497672265
E02000384,375.9854576514,365.7292819873
E02000385,44.6097560744,35.953987678
E02000386,59.587877488,58.7203283783
E02000387,32.958319848,34.7294570773
E02000388,128.4263208166,117.519571906
E02000389,80.3204942218,75.5703700303
E02000390,115.3022154611,105.3938488693
E02000391,152.0149056451,139.2833217227
E02000392,179.7607813985,200.8525064654
E02000393,97.0276802194,107.5672697243
E02000394,128.5615419477,127.9980139783
E02000395,183.1877315643,197.1788474783
E02000396,99.5515476262,86.7583315619
E02000397,41.3125742326,48.2588444817
E02000398,58.6387017979,62.8855386997
E02000400,74.4581435784,62.9864924373
E02000401,15.8667781359,14.9589852383
E02000402,9.7739212019,14.4298490078
E02000403,69.8039899353,51.5729698374
E02000404,16.9635169194,19.656835504
E02000405,53.9696232068,59.3652463783
E02000406,19.4355613572,18.860175461
E02000407,29.8395597935,26.1542359428
E02000408,34.3872473131,29.1324691199
E02000409,11.1858124909,10.949146761
E02000410,112.8900622395,90.446912606
E02000411,73.7382961383,88.4505944547
E02000412,87.6993937395,101.4540516522
E02000413,65.7930964799,48.4488306614
E02000414,21.8623560062,17.7026601007
E02000415,32.5510502677,32.0662122581
E02000416,52.3350315746,46.3049190695
E02000417,93.1934519632,88.8582144826
E02000418,28.9343965025,28.0891436536
E02000419,42.0006081564,46.9787458049
E02000420,45.6931770247,44.1520486458
E02000421,78.1177043715,83.0851474901
E02000422,15.6209776828,15.7905012808
E02000423,26.6032901274,34.0396408002
E02000424,54.1503637918,45.9596153339
E02000425,14.3702798878,17.6524880245
E02000426,62.3570299451,60.0728625983
E02000427,31.9750112282,34.2931629429
E02000428,44.791104148,48.759999843
E02000429,34.8957618874,32.1159576623
E02000430,120.4993148412,121.8311512023
E02000431,90.1842430356,81.4732795097
E02000432,31.9244721078,24.7487728507
E02000433,87.150441059,71.7835700401
E02000434,120.0386364735,132.6935863386
E02000435,29.8776583447,25.5544294011
E02000436,23.3619162801,30.2869149136
E02000437,47.9598472665,41.3702623817
E02000438,66.0471579918,56.2784937117
E02000439,86.2925049886,79.610723801
E02000440,37.4299655615,36.1528230859
E02000441,37.2416402936,27.9225719143
E02000442,40.5070232835,36.449994806
E02000443,53.3227621721,61.6204065491
E02000444,17.0577529322,22.4128845991
E02000445,72.1627474397,73.5669073084
E02000447,29.0575171829,29.8772309425
E02000448,130.4585906981,120.9046217442
E02000449,9.562802794,14.1090983307
E02000451,39.7993823846,42.0949423186
E02000452,180.3499426996,149.8023390056
E02000453,77.1029728118,71.0061204984
E02000454,28.4723670364,26.301220023
E02000455,180.4280451632,196.2196021332
E02000456,22.3889918996,21.8196658926
E02000457,64.0931789061,66.8737369295
E02000459,54.0423439529,62.7719832214
E02000460,20.5220820558,12.9217470536
E02000461,54.6138855989,51.6066917292
E02000462,23.3927089227,22.5869545892
E02000463,20.076884428,21.7427522414
E02000464,15.7063803502,20.1745826192
E02000465,11.239794224,10.0797674708
E02000466,33.1930715324,30.3696141744
E02000467,40.1348628756,47.5654141282
E02000468,30.5496391687,28.041368151
E02000469,14.4546684568,15.5040679999
E02000470,88.5259507606,82.5500167266
E02000471,40.9967242359,23.7860613872
E02000472,31.8135311087,19.021889005
E02000473,41.6618301878,39.4184272315
E02000474,23.4251221493,24.9249019936
E02000475,60.2137904505,55.0559247036
E02000476,179.5582914084,169.5149949351
E02000477,36.308433886,35.4842287196
E02000478,17.95443355,16.3233598103
E02000479,86.8101888907,83.7771400602
E02000480,143.0362364939,93.7144080719
E02000481,53.8341967241,48.9648184257
E02000482,30.8301310858,27.4484946865
E02000483,101.3493366167,97.9634348642
E02000484,41.6547010669,35.574116672
E02000485,70.1065174634,60.4572915505
E02000486,28.9790596172,22.99645018
E02000487,45.5557045887,45.782905669
E02000488,18.2161694103,17.7802160476
E02000489,29.2828267746,17.1231219676
E02000490,14.7268917941,17.3020266473
E02000491,76.30310995,73.458938338
E02000492,41.0749106095,41.0511778806
E02000493,27.7838032746,30.8956058836
E02000494,51.5934855756,50.9237059848
E02000495,89.5400984085,98.9767665417
E02000496,51.4506057139,45.7370197477
E02000497,33.6527377278,34.407550573
E02000498,35.8652469789,29.621978928
E02000499,63.5361756423,55.7817380913
E02000500,129.494262527,108.3362523093
E02000501,56.3422632517,47.5495977016
E02000502,49.0546977025,42.6364226128
E02000503,28.347849834,20.8633796109
E02000504,52.1220388731,46.410913119
E02000506,32.8480093683,33.6723739222
E02000507,24.1460920537,26.9817599696
E02000508,104.3442807223,99.8519822826
E02000509,219.2759632385,192.1069931253
E02000510,37.2917245791,32.9402652647
E02000511,31.3696287695,25.4345756536
E02000512,25.2340127243,27.8464205874
E02000513,11.383715411,15.3470689752
E02000514,18.6686254297,24.1190115275
E02000515,70.7522203405,72.4573984451
E02000516,22.4514402688,20.8454533563
E02000517,20.8296513165,18.4693340704
E02000518,54.1045244965,37.9664793424
E02000519,46.6622923382,41.3564798845
E02000520,174.2161347975,163.1044753709
E02000521,16.6800769306,24.5039496452
E02000522,29.6361554888,31.7334584646
E02000523,77.1463651684,57.8535624774
E02000524,87.0472397186,168.8173510218
E02000525,52.2072742753,45.6103624953
E02000526,140.6323993511,133.9320589978
E02000528,82.6866598323,93.1437473805
E02000529,14.0766768755,19.0819680297
E02000530,47.7238621877,37.9312153912
E02000531,160.8017155837,160.0683620898
E02000532,95.0145111034,82.8085118758
E02000533,66.2889096063,72.4210140298
E02000534,70.8854985337,67.6881189101
E02000535,22.839822058,24.4617243073
E02000536,42.3238758894,38.7005393144
E02000537,20.7141071804,20.1891856975
E02000538,40.5339751559,37.4338773298
E02000539,60.8814609499,61.7478058111
E02000540,75.3614338498,79.3830573022
E02000541,28.3051067479,29.8285104706
E02000542,50.4796268943,45.7988475438
E02000543,126.0004575786,114.5948825659
E02000544,26.929629493,27.2876841148
E02000545,60.1731208304,50.9788820182
E02000546,14.4521125865,19.7795948646
E02000547,58.0092067087,63.6372880084
E02000548,25.9870358049,22.5743107915
E02000549,50.9377254909,51.1181588559
E02000550,27.9902827619,28.5125036059
E02000551,63.0487393518,55.2865699897
E02000552,62.0738020119,58.2619337946
E02000553,22.3787192644,17.4344305191
E02000554,53.9722811701,47.53268923
E02000555,75.1173748542,60.3520453595
E02000556,82.4598555236,92.8210101977
E02000557,108.0014315002,94.1236774012
E02000558,75.0994808089,53.8987158974
E02000559,55.4902771244,54.5886287721
E02000560,87.6969651569,85.2560892517
E02000561,52.4314218935,45.4893869987
E02000562,41.1350619671,31.9446910852
E02000563,42.7872920934,37.4168725712
E02000564,86.7027009624,79.7289011908
E02000565,42.3040892053,49.8427844789
E02000566,127.9693223194,149.4695295657
E02000567,62.6782644295,52.3005794285
E02000568,148.9097112335,146.4535155181
E02000569,130.2323523287,120.1730015216
E02000570,99.1641225873,98.0007873395
E02000571,83.3696342712,105.835899354
E02000572,74.5143657215,75.3979417539
E02000573,388.7753177263,391.4391720323
E02000574,297.5443193807,264.4814496604
E02000575,2919.7849959597,2850.6357577722
E02000576,548.6796145124,623.9472228534
E02000577,200.4392018468,190.8081830884
E02000578,44.4715935984,39.2059379195
E02000579,61.1942822986,52.1675774528
E02000580,165.8719159219,153.9144795193
E02000581,77.3670708675,59.6877468549
E02000582,130.8459101756,129.3974644964
E02000583,113.6993631106,103.1228824601
E02000584,203.6109799448,214.3618247606
E02000585,74.5897208069,56.8832874368
E02000586,231.2500248371,216.1947195439
E02000587,170.9105227939,148.569787885
E02000588,301.3053018106,308.6450678954
E02000589,112.7540794825,123.7910218679
E02000590,178.043836324,167.1780480158
E02000591,72.8115681988,73.4567673055
E02000592,188.1339338088,175.2789253861
E02000593,105.3667367602,100.7774099112
E02000594,119.0041120491,124.1731688377
E02000595,119.0880545976,124.9987394132
E02000596,128.6668874418,111.8416852448
E02000597,119.6093457079,122.3941782828
E02000598,27.4436919288,29.3689234158
E02000599,42.0170842375,51.6975039816
E02000600,81.5715738536,72.2301398062
E02000601,132.8847246583,125.7667819597
E02000602,127.5706536463,118.8097722174
E02000603,49.2327261517,41.9534299918
E02000604,94.1013617414,74.2195842913
E02000605,76.8333109382,70.0025353039
E02000606,216.0849606376,215.3789028359
E02000607,45.5677876906,42.5179429722
E02000608,131.6381738353,120.3474088183
E02000609,31.1224835512,30.9394238559
E02000610,63.4581744802,58.680861126
E02000611,44.4526718522,35.5054446252
E02000612,41.7139601401,44.2252565041
E02000613,47.3121661307,44.0744323835
E02000614,137.856256742,124.5893953242
E02000615,57.5259855135,60.3273408395
E02000616,39.3323282638,33.3592321067
E02000617,71.2354624931,67.3595818002
E02000619,82.6652056753,81.5712828955
E02000620,251.04420354,211.840840916
E02000621,171.9307864737,158.3441318038
E02000622,77.1111987657,76.1259941159
E02000623,42.7410788683,38.8995458982
E02000624,30.0212912286,30.9175434889
E02000625,48.9935241257,40.8185257158
E02000626,30.8256476809,30.8257687746
E02000627,33.6817422362,38.3947114537
E02000628,112.2687304796,103.3598533042
E02000629,119.004166824,108.8518073934
E02000630,112.3329961005,112.3659295224
E02000631,55.6417916468,62.9723672605
E02000632,54.0338722803,64.8752910049
E02000633,89.9104813242,88.0052743314
E02000634,65.756681114,77.8675923508
E02000635,64.1155998432,74.8126266186
E02000636,52.5092969197,45.4135757681
E02000637,64.5260717786,63.927096925
E02000638,46.7282139553,39.8457017551
E02000639,10.7216221354,13.038687712
E02000640,31.1514085755,28.5403149854
E02000641,14.4355371692,14.5659409426
E02000642,45.4853465972,53.5723369068
E02000643,90.0234002948,90.655999814
E02000644,27.5882416543,22.6491650858
E02000645,94.4589792385,93.947532886
E02000646,119.6725276279,110.8636194803
E02000647,28.612164481,23.4765294033
E02000648,24.5116774164,17.7131655047
E02000649,81.331818163,71.0760098986
E02000650,47.8152236976,46.7380022184
E02000651,43.8903332662,39.4545037375
E02000652,22.2403040505,24.0067360879
E02000653,32.5480717602,36.248190727
E02000654,66.8328516323,68.7108342611
E02000655,66.2446257115,64.6177967038
E02000657,79.6231549037,62.013869869
E02000658,31.0488018505,39.6287309568
E02000659,42.6396691729,45.1690772752
E02000660,41.4344125591,40.8710719876
E02000661,77.1421406777,71.9812930461
E02000662,39.0192424778,36.0799459082
E02000663,20.0455750966,23.6650951807
E02000664,78.62152154,69.9863629342
E02000665,55.5681877267,58.06089182
E02000666,33.945884268,46.4995871832
E02000667,38.8274192288,39.3164014903
E02000668,30.730524691,33.1762044219
E02000669,44.9117023798,38.4418471502
E02000670,24.2341330248,20.6388826029
E02000671,66.7462699935,55.7166149782
E02000672,60.8936492789,70.4386042357
E02000673,48.8432194044,44.7082924173
E02000674,20.0324813935,21.1580920463
E02000675,31.433118771,24.8053463544
E02000676,27.0613793694,26.4335108728
E02000677,37.8049404408,32.3275990187
E02000678,10.5780717359,8.5630436942
E02000679,42.50338554,45.8496555619
E02000680,27.9183665085,34.6159569755
E02000681,30.9234009198,27.2342262943
E02000682,13.4271272609,14.8597432583
E02000683,13.5802940567,9.0157877899
E02000685,41.6592232706,41.7843917431
E02000686,28.8647536679,25.0197246698
E02000687,37.4333630563,41.3189336558
E02000689,160.3469414868,150.059498986
E02000690,60.7312419417,58.1846693068
E02000691,86.0000686124,82.6488888685
E02000692,219.4244213192,190.924397504
E02000693,74.6773343299,58.7102297256
E02000694,105.1139056169,108.0753582242
E02000695,32.4154319651,28.7511781128
E02000696,53.0636237046,78.2513676746
E02000697,230.7083010743,227.8189601435
E02000698,62.4018003251,51.2486274087
E02000699,37.0561020518,38.8916603779
E02000700,160.5341580948,169.7891759966
E02000701,28.7547942876,29.2189862411
E02000702,13.9238556581,22.9844714825
E02000703,50.8167659746,50.5724898064
E02000704,131.0490384902,119.7863464279
E02000705,29.7382560075,34.5774909497
E02000706,53.9953748756,44.660310847
E02000707,9.0923219229,7.3436805179
E02000708,48.2224572895,52.0138668698
E02000709,30.8526399411,19.5976998526
E02000710,138.3119074007,110.5896564162
E02000711,47.5552735845,52.8431418028
E02000712,31.2697469949,23.4038834391
E02000713,42.9037293291,46.0886803362
E02000714,33.8693199424,31.9428122312
E02000715,17.1767153196,14.331663327
E02000716,26.0388641093,23.5284445153
E02000717,34.0971940772,28.9454770394
E02000718,7.9952747165,7.7288411639
E02000719,32.3544790741,35.8384326263
E02000720,25.1697654561,34.1224592929
E02000721,50.9840440761,52.0988105333
E02000722,23.1390946053,19.9898027036
E02000723,22.951887121,25.9761531737
E02000724,15.4458783544,16.2260806701
E02000725,160.339640589,150.1686637206
E02000726,142.0277936192,133.6652818496
E02000727,29.8637689037,28.7660361227
E02000728,10.5466711383,7.5362036297
E02000729,19.8728088959,19.8355192334
E02000730,39.045496308,33.1223378718
E02000731,46.8569783377,44.6624887969
E02000732,20.9220683625,19.989175362
E02000733,26.2244080962,19.7863513543
E02000734,11.847257356,10.7613947264
E02000735,17.1688727236,12.023462067
E02000736,28.3434089498,19.36934733
E02000737,18.5476160868,22.8117508636
E02000738,20.0730256868,25.1965422095
E02000739,23.1304362707,27.2003195721
E02000740,25.584485433,26.8763788888
E02000741,19.7808759392,23.0207231275
E02000742,13.3296331432,8.245491386
E02000743,33.9497017552,33.6964771947
E02000744,23.8488286378,18.5818768437
E02000745,11.9952758273,9.9943243992
E02000746,36.558873381,37.48679438
E02000747,96.6748007814,89.3187315791
E02000748,46.5171269203,44.8996097376
E02000749,55.57951636,57.3233234408
E02000750,62.3401121562,76.824199774
E02000751,60.1808559442,61.1516234567
E02000752,76.4025435703,80.3193282102
E02000753,10.2655678188,9.9901002411
E02000754,16.8010843122,23.7393070692
E02000755,25.3869152812,19.2071127151
E02000756,70.7838835505,68.6755008293
E02000757,164.8268118791,169.7753121393
E02000758,14.1570626297,13.3526704847
E02000759,79.0088782307,78.3084755911
E02000760,28.2206646757,20.5922819809
E02000762,42.6230641979,41.5874070894
E02000763,28.183334533,23.0601897022
E02000764,91.0557411165,100.8683480192
E02000765,40.3618337273,42.9269429266
E02000767,31.3885599938,21.3231622775
E02000768,18.5715316342,18.566677918
