ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
E02000037,11.361026306700001,17.3388044725,23.2769423148,33.183030350500005,28.7361663492,19.0883284811,27.1459604887,29.1297980385,25.532952511999998,25.9308150766
E02000038,19.1419542781,26.735148607,35.3250378321,49.299553303900005,60.6697476734,39.8344588165,42.3363570047,75.30934696,67.4276954167,78.7496648622
E02000039,33.4697682249,45.1522345183,48.4454352888,76.4505236156,78.7816888634,64.7103351544,85.42681688350001,94.496002725,100.2246795263,108.07769419590001
E02000040,11.860956350799999,14.0407133875,20.7971557729,22.628305595500002,27.0646431306,26.2881826014,24.7082627667,30.7433796852,23.425344169000002,42.4449290822
E02000041,36.9620893617,52.4940422481,91.3682705052,104.08114803030001,109.46416514799999,101.5834669686,148.18174592559998,183.10637722229998,167.39488017620002,185.9365137929
E02000042,42.9313261511,72.2799095174,112.4352389986,150.8060172434,144.7028051242,118.0171866985,129.0384789782,133.4006213573,135.1031343118,198.744985991
E02000043,8.9806717596,7.838701116799999,14.7330221999,21.5786615973,19.3953710193,15.0177783824,22.2585173275,25.6047335345,24.0303086889,35.8988927639
E02000044,36.951171051399996,59.972989453000004,65.1134838845,49.73042205350001,54.748616301400006,39.732107692199996,42.130775335900005,48.801195791000005,48.280866573199994,54.2270544633
E02000045,13.41307224,21.595022727800004,26.638884097600002,37.638046332399995,30.4885728589,34.8013018369,31.865875053699998,41.2934358405,58.4887127529,58.5007236176
E02000046,23.3866274338,36.203487013,49.50775657810001,69.4367055551,55.9388330118,49.6363691059,76.806230348,92.69131094069999,92.79771673389999,104.3891691905
E02000047,8.0415294909,13.181020804500001,19.4892546019,26.76378595,23.373940649699996,21.9389823188,20.5580984234,22.4369724023,22.8342084697,39.6722027034
E02000048,13.6731131337,20.4612432918,24.199605273899998,36.0219611698,33.7484214727,43.40010225979999,52.7392537937,62.702102521099995,72.90728928029999,65.2582723334
E02000049,2.7515619976,2.1144453333,6.574618635,10.5506791542,9.3343281737,12.815244433399998,9.7156113058,9.8032529999,13.334337031099999,14.9365201125
E02000050,11.199537075599999,19.6119246652,27.652542102800002,36.162510147199995,41.2044179944,32.6515346576,51.2610874149,45.139955646000004,38.6772763372,37.2331097903
E02000051,40.9769167202,71.9628051934,115.37836567549999,105.9971131465,113.2885714965,110.24511469379999,128.7149501038,130.27461194,134.79353958229999,141.91202578760002
E02000052,20.6320808611,24.164893191999997,42.8935607889,71.8488665059,66.98164088029999,67.8618029814,75.069321195,76.7954493031,73.0953340169,77.6939096433
E02000053,25.9661297266,27.1663721004,32.0792002288,46.169967674,36.6051462618,31.635290879299998,41.2720099626,51.292638232,48.102984971800005,52.036508195500005
E02000054,21.0258505481,23.5956609869,24.856270138200003,35.2898223521,36.6060407539,26.6951996319,31.0559179619,35.6485405841,35.9138788674,40.701422808800004
E02000055,46.8310690391,62.432168446400006,88.504625013,107.56853032139999,90.5452467584,89.7580385076,111.6787036514,139.0873859901,144.8726012328,149.84021317370002
E02000056,10.6864743737,15.4637912507,19.6743914914,73.2362909392,70.3595233079,69.1664914227,36.9559600713,42.8220703956,42.9664259945,57.7511057413
E02000057,13.0080989101,20.706177706,22.178269915500003,39.5059859858,44.550940904499996,39.5704321198,42.5143832845,52.8200335825,47.5343824529,43.2656056253
E02000058,68.5869638672,102.3989396061,122.5625464627,102.95921504729999,95.4806558051,76.5238298805,92.5729750284,135.1661514519,174.5846909295,204.1755131759
E02000059,35.1509817607,41.3544460997,49.5241099554,68.9345709105,64.3077669977,56.393667898000004,66.52066825770001,76.427566895,73.3249217228,78.2245582304
E02000060,14.4706335222,22.813281328600002,33.1381663229,46.80314221770001,37.6394115407,30.3074510539,41.6019748329,44.1516660343,46.2637020479,46.8399580062
E02000061,28.1382994739,35.449831465,58.132782454300006,84.7244471701,81.1135176771,74.1660558494,100.8372243686,130.7003592676,129.0819676439,141.6666874997
E02000062,13.2337450076,21.172093906,34.1500807331,42.7941366184,44.15507999689999,38.1267653935,40.759455803,49.086600443100004,56.0331883575,63.205626261000006
E02000063,15.720645920299999,16.1798370063,29.867330863699998,39.7449638464,31.731922430100003,39.3307673034,38.6687206433,42.356539914,45.3112829175,35.670737521599996
E02000064,9.706556903300001,17.1024003938,35.6878170879,42.8420773402,46.526780304300004,38.607273055,40.8338264206,43.805587523199996,48.251980255,63.302164537299994
E02000065,7.5164573911,12.2540566136,17.4292622616,20.089157038099998,16.843318548800003,16.1452142217,23.739285245900003,35.309277424899996,32.2025195638,53.5853664079
E02000066,1.2217037303,4.2500388701,6.5662996989,10.5540230062,10.3781168376,8.8801908716,8.4452495808,11.1877336226,10.8678178597,16.0485011512
E02000067,8.919292568200001,19.9773416074,20.112908579000003,31.8584172953,32.3760525389,21.6306006608,27.5134214564,36.752729973,31.168008785399998,41.6756822212
E02000068,15.712917496600001,32.223879600000004,52.4081336613,50.9487685749,43.9400311488,35.1138478722,37.7772697875,52.156178025,55.0085575021,82.6184887634
E02000069,3.7873671773,3.5879574577,3.8069256775,8.241722795,7.6494211975,8.7010598726,15.0473956683,16.482015128900002,19.0052894325,19.4110494765
E02000070,3.4186488748,4.4820644275,12.4114522548,11.0429598148,10.6830213401,9.6821350651,11.1799228695,9.2910158363,10.590358878,6.7754669893
E02000071,5.530813214,10.5581714948,11.324811117100001,15.626571578,17.0161964015,11.8911787472,12.3589447832,20.2013640995,18.9551759527,25.382131246799997
E02000072,10.4925455398,18.8070577051,25.5310360796,33.9679339181,38.2453964501,37.25501554,36.3579404806,42.9289682596,40.337956892600005,50.1263344721
E02000073,2.8775609143,5.653256011900001,10.5174144723,19.0672874962,18.6727452502,20.0098397265,23.215832836,23.8314525666,15.6058383451,24.3483988887
E02000074,10.6126204565,9.5227027813,7.6621798957000005,10.9256089817,14.330210695,10.4374340293,14.024307634100001,8.9975924786,13.658666618,17.8161047438
E02000075,16.4683568834,18.5247893169,11.807346474300001,24.8552946665,24.0205660042,23.7089540972,30.028207779699997,36.052633302800004,29.6286371562,30.958687004699996
E02000076,3.1868746799000003,8.651797544299999,10.2549103466,11.327735580699999,12.499062481300001,8.1372510351,11.0709660806,11.2351672366,10.6555677537,7.475084635499999
E02000077,5.648132307000001,6.2083359259,12.1012984744,15.9564766374,19.3571480002,15.5298054722,17.822604245,16.5387575512,15.172570842899999,17.937460236
E02000078,3.2354415261000002,5.2867426959,10.223537048099999,18.3363721666,20.5112287743,18.4217063142,13.9801817377,17.4878060704,20.2733680444,22.5559236487
E02000079,31.6431610723,55.7807030255,81.2668260545,89.57281140629999,96.6200135941,74.0623410285,77.9426738545,93.57341650389999,92.770245869,98.75218945
E02000080,19.4131139901,26.2949229682,31.556371004699997,79.4312239333,74.8085571753,41.618380431,51.7198161577,75.14874078310001,56.630169211,66.7397138255
E02000081,8.3635945876,11.5812286224,15.9837282967,17.0628333545,18.6143123833,14.191546533399999,18.1630773378,19.5941807826,20.7741976625,27.9489559579
E02000082,4.3350108653,6.8140178998000005,9.7599468378,19.0294420763,11.5435314755,10.2371797209,14.9672825029,24.7824781461,23.9449403352,30.797829571999998
E02000083,32.2034100102,43.8400784497,53.3183353074,71.318693317,71.4404440201,75.6267170726,89.59453774059999,112.4140338693,119.6281732775,104.23707565219999
E02000084,9.4034254888,14.0834863614,18.4530088045,27.4628871173,33.8541930699,30.917086018699997,39.0668465272,39.0769888532,35.8167073295,38.023014907
E02000085,8.9208744648,11.7036347228,19.5912814075,21.9833066922,19.1607315947,19.012719870999998,24.608824013499998,26.196230379699998,26.834621059,41.3375750513
E02000086,4.8725866203,8.3914518908,12.2712199554,14.246868610999998,12.1492334066,16.5960379079,16.6034745203,17.7881843846,13.6881335851,19.8034698491
E02000087,21.691070821300002,34.7995394,49.2002884219,68.3602028779,60.99534256729999,53.4726194974,56.032004933100005,68.6453299929,71.7013277341,79.1774286121
E02000088,3.5105222213,9.3131992719,12.170187516199999,15.936657020699998,16.6419676496,18.1603043355,14.2574671656,20.7513604082,10.1146859255,16.4938644755
E02000089,4.611642872,6.4158774891,7.8878020449,10.0695956441,10.896214586900001,12.3001560609,9.4071106082,11.546143385599999,20.5427783301,23.79647916
E02000090,28.0530015499,60.16953687229999,90.38537974290001,93.9200949743,96.89144667229999,69.6647027083,79.4090578572,104.93653708459999,90.02421010639999,111.4359739284
E02000091,19.1942972583,21.694268895500002,22.7683174203,33.954556038,24.9018006896,16.8528529168,23.2978101936,36.5721194941,33.1002922912,43.562262885100004
E02000092,23.958842418200003,31.6791226321,38.5118152541,46.226978366000004,49.3496043169,42.3766400494,49.7049409757,59.5149996251,56.310400074200004,57.3892070363
E02000093,18.620359998199998,22.239083052399998,27.025572369200002,32.7080385526,34.0681779911,27.749706154899997,36.0760054429,33.0963904782,33.3535018086,38.938038123000005
E02000094,13.7640839319,22.978637209000002,33.7317347223,36.5006174392,35.0793391101,27.8062444128,30.120037431,27.8328692481,38.2839415411,43.6868210528
E02000095,10.8256630843,19.7905320261,28.048578110799998,33.5408927702,31.273436338000003,24.147909689299997,26.8972943459,36.160851491500004,44.316106113900005,41.1170456237
E02000096,16.1303752354,17.7447923129,14.745024011,19.5655655453,20.1711425748,23.6430164536,20.5406965627,30.7743240904,34.3830516669,37.270897849899995
E02000097,13.5736577853,56.022746033199994,40.0806505629,62.666318339499995,48.158358785299995,29.2851588169,35.2282341665,57.7441169409,29.629058749899997,45.8377536212
E02000098,4.706788223399999,5.8479943689,7.8813923700999995,16.4201420333,11.995589365699999,14.6156525704,14.523805955799999,21.942677140100002,27.2566329617,30.593784096700002
E02000099,16.1517277749,26.9717456656,37.3214199674,45.0743469239,48.9088952916,43.5114130663,55.4347485187,68.5765325931,70.48295663729999,92.9486109819
E02000100,9.5333307882,18.0157841537,20.9706052277,30.289306243400002,26.6342991777,26.6024338602,40.9210485062,41.4542393201,44.5199434767,45.8987164936
E02000101,5.373418121599999,7.6717189202,11.114664441099999,16.6639530581,13.3935492554,13.510190816,22.5246518565,23.097580557199997,18.600859521900002,17.7344566033
E02000102,3.5021993959,5.516572559199999,6.934030035599999,15.0593597969,11.0579977162,16.8865741435,29.080317010100003,34.1054629135,38.116012999,36.9041679824
E02000103,43.6239924461,42.1337593442,61.3158831239,76.7154197488,81.0505043209,78.2336616171,100.3309954502,108.3537104777,111.7716785736,142.76207853559998
E02000104,13.6798898976,16.077289769,13.300649291500001,19.8604400969,12.7968068894,15.940231499500001,17.58725316,14.9452455569,18.9826115173,27.8901066385
E02000105,12.6359736501,17.8628025674,23.549018613,29.073651868699997,28.5003020915,24.5971302637,22.677923230500003,37.4840805038,44.1418192892,70.3856735982
E02000106,23.4700047694,27.6648339284,28.010841685,42.7870067277,39.4235066676,42.4282954848,48.88117879359999,46.445104926899994,44.636915614399996,54.4592705858
E02000107,23.9597708516,30.8277117531,34.0285686656,40.4250450638,43.6122938973,37.1452554831,37.761645236,42.7260845671,44.0571239958,56.34678958439999
E02000108,3.0350969868,1.0549049473999998,2.2963132253,4.2101394417,4.6903429101,2.2933040966,6.6940585285,11.682412499100002,9.8355137974,10.0472131976
E02000109,53.9934681916,66.2787960114,80.4569714329,132.5908637674,125.6398902414,106.2010774155,114.5459751666,128.3654503426,116.02431690870002,141.34883430760001
E02000110,12.176478061700001,18.7135967937,20.238446188,29.1130861274,23.4481492402,17.0928075876,29.9842114812,26.302019019,30.1871140764,37.612125849899996
E02000111,15.800872538599998,15.737460471099999,26.863070270100003,29.7320569534,32.638946858400004,23.263669830999998,27.844104820500004,33.8523363138,36.4186346359,45.778902465
E02000112,33.0143524043,36.1012922954,38.3059465546,48.137769990699994,47.4712873421,37.8156592795,48.980665427299996,52.4330662846,46.1919885706,60.9339496903
E02000113,10.1219861968,19.9187340896,23.9565623695,23.2053553657,52.0389204751,49.4878885159,49.3543571816,53.878833174899995,23.723258417199997,31.8660803233
E02000114,22.536836695399998,24.2776197451,33.0419656016,36.1875889481,34.9999126397,25.514758467800004,39.5804268783,46.568274718599994,44.256718641800006,42.2899412879
E02000115,10.616223205499999,19.4298356429,27.848336603499998,35.205189330100005,24.7240732598,25.3105524364,24.9707134835,27.2132640233,31.1079389504,36.4416756908
E02000116,13.702795021500002,23.5765368398,25.556192079099997,31.040709043299998,34.8691644397,22.885044589499998,21.705469481999998,31.950148439,33.9813137677,59.025004688900005
E02000117,12.5716603021,9.3977742731,10.3209711447,22.520929393499998,19.4988532903,17.2744607884,22.0249462069,30.2990254566,35.052939883200004,36.7385906185
E02000118,20.6816249299,23.582077591399997,27.169259602600004,42.6747745512,38.5905754895,35.1886905981,42.2563938467,52.248859053100006,54.027137269700006,70.2119189337
E02000119,39.8763507249,56.8834398321,75.2648305441,90.75396962559999,126.5502305927,74.7764260476,96.45523529350001,165.5618421568,185.2380109439,143.2805371003
E02000120,12.0011384203,22.1905494796,33.1221698716,44.2314952221,46.2832578424,46.784254446700004,47.449084687299994,47.0151477483,46.401801902299994,76.52240491810001
E02000121,26.2277185458,34.8217490704,41.7996807588,49.0013631933,47.1308423387,50.625411151499996,57.2779451935,73.8249905893,79.9592451687,92.1776404108
E02000122,11.3131506418,14.817409547899999,18.4846908074,27.622845752199996,21.254298058,18.3527981333,25.66516655,28.345055620900002,35.005604854,40.169020331599995
E02000123,28.9468783419,32.0663564481,44.1374889777,61.7475151149,57.7003036915,51.5103086222,65.7186624209,61.3670299488,64.8003122865,72.9415570104
E02000124,35.3339186435,48.1046762372,64.631018841,87.7059125797,79.0745871835,73.9230007784,83.5631867224,109.9592484453,107.0108670092,130.2463266251
E02000125,8.837944496,15.338898419100001,17.5027477719,20.4593725625,24.1969726998,24.089252704099998,31.5814097345,24.6909871208,27.698539342199997,40.4907013514
E02000126,14.346857576600001,27.234050428200003,31.8963158685,44.689889064,38.8614927889,39.2051990896,44.6056983604,68.33433979760001,48.6694226041,47.240249256700004
E02000127,8.3607400002,7.5520994624,10.6763207273,16.097161707799998,17.619654516300002,14.334565046600002,17.771607703900003,23.353592697600003,22.335160483899998,21.8901487981
E02000128,13.58056358,20.141794434,31.9021608502,49.5204094191,44.394364432799996,43.578255783100005,35.4186657754,51.525536039399995,50.300762966099995,58.1270607046
E02000129,5.3978723749,7.297510767,12.064218508800002,14.277271714300001,14.363837392699999,10.040528097300001,13.6429968441,16.139634516199997,16.9343414014,21.085852244
E02000130,31.2265708227,53.4672997119,62.5275914123,74.1366439621,69.6199250429,61.5061821784,65.648385852,70.0628698312,69.1014193391,80.49420145890001
E02000131,15.659014391800001,19.2104133717,21.6692779421,26.196841996999996,28.8319463006,26.3709479533,34.2869128789,40.1487776405,42.6804421069,44.2286236813
E02000132,46.882757455,55.8399621677,88.5661067357,114.5294556309,100.0616944395,93.8597197503,105.05163847680001,133.1539735215,117.208282592,126.3305428131
E02000133,12.9854428572,18.6507808898,22.7534213863,29.9483206967,29.2500525385,28.2251671436,30.2931993075,40.5730579747,34.4870730036,39.9040161392
E02000134,48.250867319799994,77.279869043,117.7085677152,171.5717577162,137.275965383,127.0923853632,125.43768197879999,153.42736137629998,151.5854116757,168.4692522681
E02000135,8.5040421931,19.350137436,19.7288336461,22.6941250331,27.411581254,22.9978022686,36.6568368594,45.993872493000005,42.6534593083,56.740794908199994
E02000136,7.4936268761000004,16.5033971533,35.9243756818,48.7332882634,40.79153471,31.14115258,35.1398716658,39.069986025300004,34.6399440624,43.125253081400004
E02000137,9.080231873899999,15.02644687,12.826339387,21.2046506818,16.2801620891,12.4891967901,18.1502526829,21.1113936287,25.4032075111,35.5312274823
E02000138,17.6082060465,22.8508891892,40.2171562274,49.509942441599996,58.015054888,47.048576534300004,49.14029694520001,58.032084043400005,61.75046372439999,57.913471267
E02000139,13.0886907545,19.164310086,27.185552212399998,45.838841552,44.982283951999996,50.1391471895,54.249817087299995,63.888720883199994,58.8465487078,76.7040028288
E02000140,9.147626896,11.7809118449,18.770055495,26.3043601386,32.8873527389,31.6678698813,37.785983324600004,35.3362022458,34.9024667438,41.8650720176
E02000141,13.7714260187,16.619937047,26.136111590100004,28.9198675699,25.5144625521,23.117541231999997,27.7574308568,31.5453879919,31.610739109,26.4105282666
E02000142,15.3962379719,29.8329095719,51.16606646100001,65.44267200670001,67.8224922995,52.2871666648,52.6795990587,66.0888428287,65.65244802069999,78.4451641112
E02000143,14.0915199359,29.384044539,31.9222166226,46.723138986,47.4642908551,35.980262704299996,51.6352054747,61.0305714366,48.8888912321,65.0922394176
E02000144,50.0887731591,58.6191570774,73.6514079003,112.8200870765,113.3263095866,101.20716980620001,114.20807040049999,126.3422316116,123.9805113069,144.8790150654
E02000145,13.769907598800001,18.9474890264,14.001586513,21.6130281622,23.3232467118,20.2283267236,19.5925779065,29.4218109698,31.1926996644,30.547151535900003
E02000146,24.6077171242,36.970937328000005,109.3973271526,190.98428789189998,198.56222919490003,70.2317186853,78.4104713606,73.4851878356,76.912144162,77.4075538284
E02000147,6.4791286079,12.5188248826,16.1655657489,19.4688569091,17.952304625,20.4282976535,16.9015055969,24.1027892433,17.2469316709,24.4290438782
E02000148,26.0861823375,24.378194517199997,31.0122288092,38.1191098778,52.905146529300005,40.3464846409,58.058815782799996,74.0693764509,75.67541058350001,74.28293656529999
E02000149,22.1466089771,26.2312124187,24.187414396799998,37.7022838775,39.75031231,32.8140202491,36.1180293053,51.757098919499995,54.3242903969,66.3906385162
E02000150,10.685328139,18.804084410799998,19.1592457326,31.7382312203,30.698640680900002,31.6993171686,31.7422078988,46.8921756408,44.4291261729,37.501882298299996
E02000151,0.2123092281,5.421217725599999,10.0078533619,13.104208885699999,6.1661290964,11.8623897385,19.5596957094,14.528563509100001,12.1087964975,17.5851210442
E02000152,3.2958619143,8.589233894500001,13.030179255,21.2552286797,17.6719157568,19.5727926557,24.8163074529,28.456603619000003,31.9388463511,31.2234560296
E02000153,3.8401602505000003,8.2286320495,11.9752442306,11.6662564605,10.6894940642,9.1618129854,15.3143719002,21.143159606199998,24.156417618200003,21.3474548592
E02000154,46.2570958163,52.4247787657,83.1718900256,108.96362274799999,100.6754880653,90.8410686142,104.8073625976,149.3680357414,132.6565643617,130.8178596865
E02000155,4.3736855008,6.586956279500001,11.1652982149,14.683504425599999,8.7875853605,9.9717996893,14.002408315899999,18.5857522198,16.4949548295,17.964453064300002
E02000156,17.9526143447,24.284166920700002,41.510030446,66.3652329724,69.6103265218,50.56904526100001,66.0812924042,62.33820717020001,70.3378719161,71.6535352826
E02000157,6.401459729400001,12.0484369279,13.046819321400001,17.9489433273,13.7642483922,7.8215629672,20.2741552265,38.8134272146,31.8227243991,31.321915296799997
E02000158,9.3866939369,9.874861065800001,17.899350555799998,19.7437246861,15.173046989500001,14.5448559901,19.1024177601,22.169672380100003,17.472852003699998,23.6921153679
E02000159,13.4151057921,23.8201972282,44.797230866099994,53.2856833497,49.7197939912,41.488459307199996,43.2885548208,53.6963573978,52.4792025357,63.612799995799996
E02000160,24.3195526349,35.503593219,46.1500027912,45.30897408,41.7783143323,36.4355165419,41.953303841,52.7985607037,59.115211541099995,76.9507572149
E02000161,10.9948615553,11.934477214000001,19.0377961485,24.8657346453,30.369666660900002,20.0104404004,20.1380801802,19.8142122442,19.940584468,26.493321844
E02000162,22.546565924499998,33.9110615266,54.6892813415,56.8970933147,44.840386614399996,45.4870229439,61.067274062299994,67.5072243734,61.189311232399994,69.5279944418
E02000163,22.431783796100003,33.0696002111,37.532330921399996,56.662056370600006,62.3443527786,41.7677506671,53.252764605500005,65.6063097508,64.9034621344,85.403254258
E02000164,21.831999865500002,24.154629643299998,49.00764529600001,72.1442931658,76.1202634583,63.421340494,74.2291157562,85.1557025866,93.45911529719999,117.8209604144
E02000165,21.342868012,23.4540868743,25.4177310811,45.4027045494,36.6213780916,30.9150178521,44.300529823599994,44.823703958500005,47.118493563,40.4174390899
E02000166,25.985944535100003,43.3519679142,55.4001897913,70.5419072879,61.4184633641,61.2524106425,67.046939075,96.9065191357,88.6121296546,100.4622099648
E02000167,41.878626421599996,63.606780565200005,84.0109080476,97.3040991399,91.58513813299999,90.6012225832,103.8636269506,108.4181474257,111.9839072538,118.48921665040001
E02000168,268.890251945,101.2977453538,102.133681205,136.4015385916,131.938942049,132.8758884492,136.6086037606,162.2401603179,146.763305418,168.1955472238
E02000169,12.147458741400001,15.6800379876,31.5739043676,35.1218278499,34.2812180989,30.4553622094,46.396115341000005,43.481987119399996,38.2456921068,43.4224980997
E02000170,26.452464965300003,33.9855720109,47.0656764525,60.398171466499996,64.57691310220001,59.8505282384,64.1255617958,65.9610033845,70.8367667047,79.3723767523
E02000171,28.365442717399997,39.9637810396,44.271284315500004,59.4210423734,50.341910073,42.5051385426,51.556504940699995,59.0536022781,55.3495091586,62.2284983547
E02000172,50.8883681171,66.01830469689999,79.2442537644,75.35119968869999,79.9140087975,78.3932283182,70.9284257169,69.4146171115,66.2310897774,75.5263249764
E02000173,61.1285206139,82.4958695352,93.04687473889999,121.2621767197,118.2402916988,114.14528977399999,141.1384714678,164.3370386414,129.0280688892,142.2816510834
E02000174,27.0583707558,34.2106208243,40.8267855106,55.8447624575,57.2026915537,53.0997849867,76.2965560604,81.9618332958,72.96606963970001,86.962826978
E02000175,45.1940361367,58.5213655103,70.5234883262,90.94836465780001,77.9977608328,64.2268544809,78.3113452984,98.6185246866,106.1955389856,113.7497399626
E02000176,19.2861041897,30.4748098744,33.2431859043,46.7928335017,36.879813204899996,34.9391519096,46.6963273259,52.2272403382,54.424789453100004,51.0793908665
E02000177,18.7272558139,45.081001235600006,83.3383145073,103.9210458326,55.2915226775,61.580521160500005,60.0547082028,76.11523435550001,72.39303808439999,89.56647234309999
E02000178,25.4480733318,38.244893127800005,45.895493914,56.5546408685,63.2440869888,51.436712602200004,68.4320725353,88.0139617408,81.4024850187,81.46261928050001
E02000179,14.6901830977,20.474984710799998,42.951683227299995,48.5093093482,50.18384003680001,39.5828666608,48.4897944083,50.62562842649999,52.0138651029,56.4517389683
E02000180,21.503261810300003,21.6857369503,20.481565210899998,30.9645094307,33.7410715424,35.178563688400004,40.2907674206,58.557833537700006,67.3279321281,68.0711682786
